"GEO_ID","NAME","B01003_001E","B01003_001M","B01003_001MA","B01003_001EA",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total","Annotation of Estimate!!Total",
"0500000US48199","Hardin County, Texas","57356","*****","*****","null",
"0500000US48201","Harris County, Texas","4680609","*****","*****","null",
"0500000US48203","Harrison County, Texas","66547","*****","*****","null",
"0500000US48205","Hartley County, Texas","5588","*****","*****","null",
"0500000US48207","Haskell County, Texas","5711","*****","*****","null",
"0500000US48209","Hays County, Texas","222827","*****","*****","null",
"0500000US48211","Hemphill County, Texas","3901","*****","*****","null",
"0500000US48213","Henderson County, Texas","81969","*****","*****","null",
"0500000US48215","Hidalgo County, Texas","861137","*****","*****","null",
"0500000US48217","Hill County, Texas","36109","*****","*****","null",
"0500000US48219","Hockley County, Texas","22986","*****","*****","null",
"0500000US48221","Hood County, Texas","60025","*****","*****","null",
"0500000US48223","Hopkins County, Texas","36708","*****","*****","null",
"0500000US48225","Houston County, Texas","22942","*****","*****","null",
"0500000US48227","Howard County, Texas","36213","*****","*****","null",
"0500000US48229","Hudspeth County, Texas","4687","*****","*****","null",
"0500000US48231","Hunt County, Texas","96202","*****","*****","null",
"0500000US48233","Hutchinson County, Texas","21105","*****","*****","null",
"0500000US48235","Irion County, Texas","1553","162","null","null",
"0500000US48237","Jack County, Texas","8888","*****","*****","null",
"0500000US48239","Jackson County, Texas","14822","*****","*****","null",
"0500000US48241","Jasper County, Texas","35562","*****","*****","null",
"0500000US48243","Jeff Davis County, Texas","2245","1564","null","null",
"0500000US48245","Jefferson County, Texas","253136","*****","*****","null",
"0500000US48247","Jim Hogg County, Texas","5187","*****","*****","null",
"0500000US48249","Jim Wells County, Texas","40796","*****","*****","null",
"0500000US48251","Johnson County, Texas","171359","*****","*****","null",
"0500000US48253","Jones County, Texas","19874","*****","*****","null",
"0500000US48255","Karnes County, Texas","15547","*****","*****","null",
"0500000US48257","Kaufman County, Texas","129792","*****","*****","null",
"0500000US48259","Kendall County, Texas","45491","*****","*****","null",
"0500000US48261","Kenedy County, Texas","391","174","null","null",
"0500000US48263","Kent County, Texas","704","155","null","null",
"0500000US48265","Kerr County, Texas","52195","*****","*****","null",
"0500000US48267","Kimble County, Texas","4375","*****","*****","null",
"0500000US48269","King County, Texas","279","87","null","null",
"0500000US48271","Kinney County, Texas","3674","*****","*****","null",
"0500000US48273","Kleberg County, Texas","30725","*****","*****","null",
"0500000US48275","Knox County, Texas","3679","*****","*****","null",
"0500000US48277","Lamar County, Texas","49705","*****","*****","null",
"0500000US48279","Lamb County, Texas","13018","*****","*****","null",
"0500000US48281","Lampasas County, Texas","21152","*****","*****","null",
"0500000US48283","La Salle County, Texas","7551","174","null","null",
"0500000US48285","Lavaca County, Texas","20072","*****","*****","null",
"0500000US48287","Lee County, Texas","17174","*****","*****","null",
"0500000US48289","Leon County, Texas","17325","*****","*****","null",
"0500000US48291","Liberty County, Texas","86173","*****","*****","null",
"0500000US48293","Limestone County, Texas","23364","*****","*****","null",
"0500000US48295","Lipscomb County, Texas","3301","*****","*****","null",
"0500000US48297","Live Oak County, Texas","12175","*****","*****","null",
"0500000US48299","Llano County, Texas","21452","*****","*****","null",
"0500000US48301","Loving County, Texas","117","62","null","null",
"0500000US48303","Lubbock County, Texas","308392","*****","*****","null",
"0500000US48305","Lynn County, Texas","5886","*****","*****","null",
"0500000US48307","McCulloch County, Texas","7970","*****","*****","null",
"0500000US48309","McLennan County, Texas","254045","*****","*****","null",
"0500000US48311","McMullen County, Texas","724","212","null","null",
"0500000US48313","Madison County, Texas","14329","*****","*****","null",
"0500000US48315","Marion County, Texas","9987","*****","*****","null",
"0500000US48317","Martin County, Texas","5676","*****","*****","null",
"0500000US48319","Mason County, Texas","4248","*****","*****","null",
"0500000US48321","Matagorda County, Texas","36791","*****","*****","null",
"0500000US48323","Maverick County, Texas","58098","*****","*****","null",
"0500000US48325","Medina County, Texas","50869","*****","*****","null",
"0500000US48327","Menard County, Texas","2108","*****","*****","null",
"0500000US48329","Midland County, Texas","171238","*****","*****","null",
"0500000US48331","Milam County, Texas","24797","*****","*****","null",
"0500000US48333","Mills County, Texas","4877","*****","*****","null",
"0500000US48335","Mitchell County, Texas","8256","*****","*****","null",
"0500000US48337","Montague County, Texas","19640","*****","*****","null",
"0500000US48339","Montgomery County, Texas","590188","*****","*****","null",
"0500000US48341","Moore County, Texas","21169","*****","*****","null",
"0500000US48343","Morris County, Texas","12357","*****","*****","null",
"0500000US48345","Motley County, Texas","1362","127","null","null",
"0500000US48347","Nacogdoches County, Texas","65080","*****","*****","null",
"0500000US48349","Navarro County, Texas","49475","*****","*****","null",
"0500000US48351","Newton County, Texas","13788","*****","*****","null",
"0500000US48353","Nolan County, Texas","14901","*****","*****","null",
"0500000US48355","Nueces County, Texas","362151","*****","*****","null",
"0500000US48357","Ochiltree County, Texas","9907","*****","*****","null",
"0500000US48359","Oldham County, Texas","2110","*****","*****","null",
"0500000US48361","Orange County, Texas","83776","*****","*****","null",
"0500000US48363","Palo Pinto County, Texas","28792","*****","*****","null",
"0500000US48365","Panola County, Texas","23186","*****","*****","null",
"0500000US48367","Parker County, Texas","138447","*****","*****","null",
"0500000US48369","Parmer County, Texas","9639","*****","*****","null",
"0500000US48371","Pecos County, Texas","15725","*****","*****","null",
"0500000US48373","Polk County, Texas","50155","*****","*****","null",
"0500000US48375","Potter County, Texas","118323","*****","*****","null",
"0500000US48377","Presidio County, Texas","6808","*****","*****","null",
"0500000US48379","Rains County, Texas","12001","*****","*****","null",
"0500000US48381","Randall County, Texas","136005","*****","*****","null",
"0500000US48383","Reagan County, Texas","3766","*****","*****","null",
"0500000US48385","Real County, Texas","3429","*****","*****","null",
"0500000US48387","Red River County, Texas","12115","*****","*****","null",
"0500000US48389","Reeves County, Texas","15546","*****","*****","null",
"0500000US48391","Refugio County, Texas","7015","*****","*****","null",
"0500000US48393","Roberts County, Texas","784","144","null","null",
"0500000US48395","Robertson County, Texas","17094","*****","*****","null",
"0500000US48397","Rockwall County, Texas","101175","*****","*****","null",
"0500000US48399","Runnels County, Texas","10280","*****","*****","null",
"0500000US48401","Rusk County, Texas","53988","*****","*****","null",
"0500000US48403","Sabine County, Texas","10470","*****","*****","null",
"0500000US48405","San Augustine County, Texas","8260","*****","*****","null",
"0500000US48407","San Jacinto County, Texas","28574","*****","*****","null",
"0500000US48409","San Patricio County, Texas","66969","*****","*****","null",
"0500000US48411","San Saba County, Texas","6004","*****","*****","null",
"0500000US48413","Schleicher County, Texas","2898","*****","*****","null",
"0500000US48415","Scurry County, Texas","16918","*****","*****","null",
"0500000US48417","Shackelford County, Texas","3291","*****","*****","null",
"0500000US48419","Shelby County, Texas","25263","*****","*****","null",
"0500000US48421","Sherman County, Texas","3046","*****","*****","null",
"0500000US48423","Smith County, Texas","230184","*****","*****","null",
"0500000US48425","Somervell County, Texas","8958","*****","*****","null",
"0500000US48427","Starr County, Texas","64032","*****","*****","null",
"0500000US48429","Stephens County, Texas","9358","*****","*****","null",
"0500000US48431","Sterling County, Texas","1274","165","null","null",
"0500000US48433","Stonewall County, Texas","1412","155","null","null",
"0500000US48435","Sutton County, Texas","3793","*****","*****","null",
"0500000US48437","Swisher County, Texas","7403","*****","*****","null",
"0500000US48439","Tarrant County, Texas","2077153","*****","*****","null",
"0500000US48441","Taylor County, Texas","137521","*****","*****","null",
"0500000US48443","Terrell County, Texas","903","298","null","null",
"0500000US48445","Terry County, Texas","12408","*****","*****","null",
"0500000US48447","Throckmorton County, Texas","1500","162","null","null",
"0500000US48449","Titus County, Texas","32709","*****","*****","null",
"0500000US48451","Tom Green County, Texas","118645","*****","*****","null",
"0500000US48453","Travis County, Texas","1250884","*****","*****","null",
"0500000US48455","Trinity County, Texas","14689","*****","*****","null",
"0500000US48457","Tyler County, Texas","21524","*****","*****","null",
"0500000US48459","Upshur County, Texas","41386","*****","*****","null",
"0500000US48461","Upton County, Texas","3651","*****","*****","null",
"0500000US48463","Uvalde County, Texas","26899","*****","*****","null",
"0500000US48465","Val Verde County, Texas","49018","*****","*****","null",
"0500000US48467","Van Zandt County, Texas","55970","*****","*****","null",
"0500000US48469","Victoria County, Texas","92044","*****","*****","null",
"0500000US48471","Walker County, Texas","72295","*****","*****","null",
"0500000US48473","Waller County, Texas","53626","*****","*****","null",
"0500000US48475","Ward County, Texas","11745","*****","*****","null",
"0500000US48477","Washington County, Texas","35275","*****","*****","null",
"0500000US48479","Webb County, Texas","274847","*****","*****","null",
"0500000US48481","Wharton County, Texas","41672","*****","*****","null",
"0500000US48483","Wheeler County, Texas","5187","*****","*****","null",
"0500000US48485","Wichita County, Texas","132154","*****","*****","null",
"0500000US48487","Wilbarger County, Texas","12717","*****","*****","null",
"0500000US48489","Willacy County, Texas","21419","*****","*****","null",
"0500000US48491","Williamson County, Texas","570437","*****","*****","null",
"0500000US48493","Wilson County, Texas","50110","*****","*****","null",
"0500000US48495","Winkler County, Texas","7822","*****","*****","null",
"0500000US48497","Wise County, Texas","67884","*****","*****","null",
"0500000US48499","Wood County, Texas","45054","*****","*****","null",
"0500000US48501","Yoakum County, Texas","8612","*****","*****","null",
"0500000US48503","Young County, Texas","17961","*****","*****","null",
"0500000US48505","Zapata County, Texas","14243","*****","*****","null",
"0500000US48507","Zavala County, Texas","11930","*****","*****","null",
"0500000US49001","Beaver County, Utah","6594","*****","*****","null",
"0500000US49003","Box Elder County, Utah","54953","*****","*****","null",
"0500000US49005","Cache County, Utah","126336","*****","*****","null",
"0500000US49007","Carbon County, Utah","20401","*****","*****","null",
"0500000US49009","Daggett County, Utah","590","157","null","null",
"0500000US49011","Davis County, Utah","350761","*****","*****","null",
"0500000US49013","Duchesne County, Utah","19950","*****","*****","null",
"0500000US49015","Emery County, Utah","10099","*****","*****","null",
"0500000US49017","Garfield County, Utah","5000","*****","*****","null",
"0500000US49019","Grand County, Utah","9698","*****","*****","null",
"0500000US49021","Iron County, Utah","53148","*****","*****","null",
"0500000US49023","Juab County, Utah","11623","*****","*****","null",
"0500000US49025","Kane County, Utah","7658","*****","*****","null",
"0500000US49027","Millard County, Utah","12963","*****","*****","null",
"0500000US49029","Morgan County, Utah","11950","*****","*****","null",
"0500000US49031","Piute County, Utah","1870","157","null","null",
"0500000US49033","Rich County, Utah","2415","*****","*****","null",
"0500000US49035","Salt Lake County, Utah","1146215","*****","*****","null",
"0500000US49037","San Juan County, Utah","15295","*****","*****","null",
"0500000US49039","Sanpete County, Utah","30421","*****","*****","null",
"0500000US49041","Sevier County, Utah","21475","*****","*****","null",
"0500000US49043","Summit County, Utah","41680","*****","*****","null",
"0500000US49045","Tooele County, Utah","69740","*****","*****","null",
"0500000US49047","Uintah County, Utah","35736","*****","*****","null",
"0500000US49049","Utah County, Utah","621506","*****","*****","null",
"0500000US49051","Wasatch County, Utah","33053","*****","*****","null",
"0500000US49053","Washington County, Utah","172127","*****","*****","null",
"0500000US49055","Wayne County, Utah","2698","*****","*****","null",
"0500000US49057","Weber County, Utah","255284","*****","*****","null",
"0500000US50001","Addison County, Vermont","36947","*****","*****","null",
"0500000US50003","Bennington County, Vermont","35649","*****","*****","null",
"0500000US50005","Caledonia County, Vermont","30027","*****","*****","null",
"0500000US50007","Chittenden County, Vermont","163414","*****","*****","null",
"0500000US50009","Essex County, Vermont","6179","3","null","null",
"0500000US50011","Franklin County, Vermont","49275","*****","*****","null",
"0500000US50013","Grand Isle County, Vermont","7075","*****","*****","null",
"0500000US50015","Lamoille County, Vermont","25376","*****","*****","null",
"0500000US50017","Orange County, Vermont","28873","*****","*****","null",
"0500000US50019","Orleans County, Vermont","26843","3","null","null",
"0500000US50021","Rutland County, Vermont","58527","*****","*****","null",
"0500000US50023","Washington County, Vermont","58336","*****","*****","null",
"0500000US50025","Windham County, Vermont","42628","*****","*****","null",
"0500000US50027","Windsor County, Vermont","55191","*****","*****","null",
"0500000US51001","Accomack County, Virginia","32560","*****","*****","null",
"0500000US51003","Albemarle County, Virginia","108819","*****","*****","null",
"0500000US51005","Alleghany County, Virginia","15030","*****","*****","null",
"0500000US51007","Amelia County, Virginia","12970","*****","*****","null",
"0500000US51009","Amherst County, Virginia","31782","*****","*****","null",
"0500000US51011","Appomattox County, Virginia","15814","*****","*****","null",
"0500000US51013","Arlington County, Virginia","236434","*****","*****","null",
"0500000US51015","Augusta County, Virginia","75754","*****","*****","null",
"0500000US51017","Bath County, Virginia","4248","*****","*****","null",
"0500000US51019","Bedford County, Virginia","78965","*****","*****","null",
"0500000US51021","Bland County, Virginia","6334","*****","*****","null",
"0500000US51023","Botetourt County, Virginia","33440","*****","*****","null",
"0500000US51025","Brunswick County, Virginia","16336","*****","*****","null",
"0500000US51027","Buchanan County, Virginia","21374","*****","*****","null",
"0500000US51029","Buckingham County, Virginia","17087","*****","*****","null",
"0500000US51031","Campbell County, Virginia","55406","*****","*****","null",
"0500000US51033","Caroline County, Virginia","30581","*****","*****","null",
"0500000US51035","Carroll County, Virginia","29911","*****","*****","null",
"0500000US51036","Charles City County, Virginia","6965","*****","*****","null",
"0500000US51037","Charlotte County, Virginia","11953","*****","*****","null",
"0500000US51041","Chesterfield County, Virginia","348500","*****","*****","null",
"0500000US51043","Clarke County, Virginia","14498","*****","*****","null",
"0500000US51045","Craig County, Virginia","5103","*****","*****","null",
"0500000US51047","Culpeper County, Virginia","51935","*****","*****","null",
"0500000US51049","Cumberland County, Virginia","9869","*****","*****","null",
"0500000US51051","Dickenson County, Virginia","14524","*****","*****","null",
"0500000US51053","Dinwiddie County, Virginia","28686","*****","*****","null",
"0500000US51057","Essex County, Virginia","10960","*****","*****","null",
"0500000US51059","Fairfax County, Virginia","1149439","*****","*****","null",
"0500000US51061","Fauquier County, Virginia","70353","*****","*****","null",
"0500000US51063","Floyd County, Virginia","15766","*****","*****","null",
"0500000US51065","Fluvanna County, Virginia","26873","*****","*****","null",
"0500000US51067","Franklin County, Virginia","56231","*****","*****","null",
"0500000US51069","Frederick County, Virginia","88054","*****","*****","null",
"0500000US51071","Giles County, Virginia","16760","*****","*****","null",
"0500000US51073","Gloucester County, Virginia","37362","*****","*****","null",
"0500000US51075","Goochland County, Virginia","23472","*****","*****","null",
"0500000US51077","Grayson County, Virginia","15651","*****","*****","null",
"0500000US51079","Greene County, Virginia","19734","*****","*****","null",
"0500000US51081","Greensville County, Virginia","11403","*****","*****","null",
"0500000US51083","Halifax County, Virginia","34295","*****","*****","null",
"0500000US51085","Hanover County, Virginia","106538","*****","*****","null",
"0500000US51087","Henrico County, Virginia","330076","*****","*****","null",
"0500000US51089","Henry County, Virginia","51032","*****","*****","null",
"0500000US51091","Highland County, Virginia","2202","*****","*****","null",
"0500000US51093","Isle of Wight County, Virginia","37107","*****","*****","null",
"0500000US51095","James City County, Virginia","76032","*****","*****","null",
"0500000US51097","King and Queen County, Virginia","7011","*****","*****","null",
"0500000US51099","King George County, Virginia","26679","*****","*****","null",
"0500000US51101","King William County, Virginia","16985","*****","*****","null",
"0500000US51103","Lancaster County, Virginia","10686","*****","*****","null",
"0500000US51105","Lee County, Virginia","23723","*****","*****","null",
"0500000US51107","Loudoun County, Virginia","405312","*****","*****","null",
"0500000US51109","Louisa County, Virginia","36654","*****","*****","null",
"0500000US51111","Lunenburg County, Virginia","12294","*****","*****","null",
"0500000US51113","Madison County, Virginia","13208","*****","*****","null",
"0500000US51115","Mathews County, Virginia","8760","*****","*****","null",
"0500000US51117","Mecklenburg County, Virginia","30726","*****","*****","null",
"0500000US51119","Middlesex County, Virginia","10642","*****","*****","null",
"0500000US51121","Montgomery County, Virginia","98495","*****","*****","null",
"0500000US51125","Nelson County, Virginia","14812","*****","*****","null",
"0500000US51127","New Kent County, Virginia","22310","*****","*****","null",
"0500000US51131","Northampton County, Virginia","11826","*****","*****","null",
"0500000US51133","Northumberland County, Virginia","12151","*****","*****","null",
"0500000US51135","Nottoway County, Virginia","15338","*****","*****","null",
"0500000US51137","Orange County, Virginia","36501","*****","*****","null",
"0500000US51139","Page County, Virginia","23862","*****","*****","null",
"0500000US51141","Patrick County, Virginia","17660","*****","*****","null",
"0500000US51143","Pittsylvania County, Virginia","60867","*****","*****","null",
"0500000US51145","Powhatan County, Virginia","29253","*****","*****","null",
"0500000US51147","Prince Edward County, Virginia","22892","*****","*****","null",
"0500000US51149","Prince George County, Virginia","38292","*****","*****","null",
"0500000US51153","Prince William County, Virginia","466834","*****","*****","null",
"0500000US51155","Pulaski County, Virginia","34113","*****","*****","null",
"0500000US51157","Rappahannock County, Virginia","7360","*****","*****","null",
"0500000US51159","Richmond County, Virginia","8951","*****","*****","null",
"0500000US51161","Roanoke County, Virginia","94103","*****","*****","null",
"0500000US51163","Rockbridge County, Virginia","22728","*****","*****","null",
"0500000US51165","Rockingham County, Virginia","81138","*****","*****","null",
"0500000US51167","Russell County, Virginia","26937","*****","*****","null",
"0500000US51169","Scott County, Virginia","21761","*****","*****","null",
"0500000US51171","Shenandoah County, Virginia","43441","*****","*****","null",
"0500000US51173","Smyth County, Virginia","30539","*****","*****","null",
"0500000US51175","Southampton County, Virginia","17829","*****","*****","null",
"0500000US51177","Spotsylvania County, Virginia","134683","*****","*****","null",
"0500000US51179","Stafford County, Virginia","150185","*****","*****","null",
"0500000US51181","Surry County, Virginia","6459","*****","*****","null",
"0500000US51183","Sussex County, Virginia","11202","*****","*****","null",
"0500000US51185","Tazewell County, Virginia","41201","*****","*****","null",
"0500000US51187","Warren County, Virginia","39888","*****","*****","null",
"0500000US51191","Washington County, Virginia","54005","*****","*****","null",
"0500000US51193","Westmoreland County, Virginia","17873","*****","*****","null",
"0500000US51195","Wise County, Virginia","38032","*****","*****","null",
"0500000US51197","Wythe County, Virginia","28725","*****","*****","null",
"0500000US51199","York County, Virginia","68389","*****","*****","null",
"0500000US51510","Alexandria city, Virginia","158309","*****","*****","null",
"0500000US51520","Bristol city, Virginia","17059","*****","*****","null",
"0500000US51530","Buena Vista city, Virginia","6477","*****","*****","null",
"0500000US51540","Charlottesville city, Virginia","47217","*****","*****","null",
"0500000US51550","Chesapeake city, Virginia","242647","*****","*****","null",
"0500000US51570","Colonial Heights city, Virginia","17283","*****","*****","null",
"0500000US51580","Covington city, Virginia","5653","*****","*****","null",
"0500000US51590","Danville city, Virginia","40668","*****","*****","null",
"0500000US51595","Emporia city, Virginia","5408","*****","*****","null",
"0500000US51600","Fairfax city, Virginia","23312","*****","*****","null",
"0500000US51610","Falls Church city, Virginia","14309","*****","*****","null",
"0500000US51620","Franklin city, Virginia","8015","*****","*****","null",
"0500000US51630","Fredericksburg city, Virginia","29059","*****","*****","null",
"0500000US51640","Galax city, Virginia","6402","*****","*****","null",
"0500000US51650","Hampton city, Virginia","135169","*****","*****","null",
"0500000US51660","Harrisonburg city, Virginia","53558","*****","*****","null",
"0500000US51670","Hopewell city, Virginia","22500","*****","*****","null",
"0500000US51678","Lexington city, Virginia","7205","*****","*****","null",
"0500000US51680","Lynchburg city, Virginia","80970","*****","*****","null",
"0500000US51683","Manassas city, Virginia","41038","*****","*****","null",
"0500000US51685","Manassas Park city, Virginia","17548","*****","*****","null",
"0500000US51690","Martinsville city, Virginia","12646","*****","*****","null",
"0500000US51700","Newport News city, Virginia","179582","*****","*****","null",
"0500000US51710","Norfolk city, Virginia","244300","*****","*****","null",
"0500000US51720","Norton city, Virginia","3969","*****","*****","null",
"0500000US51730","Petersburg city, Virginia","30791","*****","*****","null",
"0500000US51735","Poquoson city, Virginia","12121","*****","*****","null",
"0500000US51740","Portsmouth city, Virginia","94961","*****","*****","null",
"0500000US51750","Radford city, Virginia","17833","*****","*****","null",
"0500000US51760","Richmond city, Virginia","229233","*****","*****","null",
"0500000US51770","Roanoke city, Virginia","99122","*****","*****","null",
"0500000US51775","Salem city, Virginia","25290","*****","*****","null",
"0500000US51790","Staunton city, Virginia","24660","*****","*****","null",
"0500000US51800","Suffolk city, Virginia","91383","*****","*****","null",
"0500000US51810","Virginia Beach city, Virginia","450882","*****","*****","null",
"0500000US51820","Waynesboro city, Virginia","22300","*****","*****","null",
"0500000US51830","Williamsburg city, Virginia","15034","*****","*****","null",
"0500000US51840","Winchester city, Virginia","27912","*****","*****","null",
"0500000US53001","Adams County, Washington","19702","*****","*****","null",
"0500000US53003","Asotin County, Washington","22636","*****","*****","null",
"0500000US53005","Benton County, Washington","200715","*****","*****","null",
"0500000US53007","Chelan County, Washington","76653","*****","*****","null",
"0500000US53009","Clallam County, Washington","76482","*****","*****","null",
"0500000US53011","Clark County, Washington","481950","*****","*****","null",
"0500000US53013","Columbia County, Washington","4024","*****","*****","null",
"0500000US53015","Cowlitz County, Washington","108399","*****","*****","null",
"0500000US53017","Douglas County, Washington","42520","*****","*****","null",
"0500000US53019","Ferry County, Washington","7643","*****","*****","null",
"0500000US53021","Franklin County, Washington","93681","*****","*****","null",
"0500000US53023","Garfield County, Washington","2258","*****","*****","null",
"0500000US53025","Grant County, Washington","96648","*****","*****","null",
"0500000US53027","Grays Harbor County, Washington","73769","*****","*****","null",
"0500000US53029","Island County, Washington","84187","*****","*****","null",
"0500000US53031","Jefferson County, Washington","31825","*****","*****","null",
"0500000US53033","King County, Washington","2225064","*****","*****","null",
"0500000US53035","Kitsap County, Washington","268945","*****","*****","null",
"0500000US53037","Kittitas County, Washington","47097","*****","*****","null",
"0500000US53039","Klickitat County, Washington","22055","*****","*****","null",
"0500000US53041","Lewis County, Washington","79430","*****","*****","null",
"0500000US53043","Lincoln County, Washington","10732","*****","*****","null",
"0500000US53045","Mason County, Washington","65326","*****","*****","null",
"0500000US53047","Okanogan County, Washington","42080","*****","*****","null",
"0500000US53049","Pacific County, Washington","22121","*****","*****","null",
"0500000US53051","Pend Oreille County, Washington","13588","*****","*****","null",
"0500000US53053","Pierce County, Washington","891862","*****","*****","null",
"0500000US53055","San Juan County, Washington","16953","*****","*****","null",
"0500000US53057","Skagit County, Washington","127442","*****","*****","null",
"0500000US53059","Skamania County, Washington","11906","*****","*****","null",
"0500000US53061","Snohomish County, Washington","811572","*****","*****","null",
"0500000US53063","Spokane County, Washington","513402","53","null","null",
"0500000US53065","Stevens County, Washington","45233","53","null","null",
"0500000US53067","Thurston County, Washington","284698","*****","*****","null",
"0500000US53069","Wahkiakum County, Washington","4318","*****","*****","null",
"0500000US53071","Walla Walla County, Washington","60785","*****","*****","null",
"0500000US53073","Whatcom County, Washington","224538","*****","*****","null",
"0500000US53075","Whitman County, Washington","49577","*****","*****","null",
"0500000US53077","Yakima County, Washington","250649","*****","*****","null",
"0500000US54001","Barbour County, West Virginia","16543","*****","*****","null",
"0500000US54003","Berkeley County, West Virginia","117615","*****","*****","null",
"0500000US54005","Boone County, West Virginia","21897","*****","*****","null",
"0500000US54007","Braxton County, West Virginia","14032","*****","*****","null",
"0500000US54009","Brooke County, West Virginia","22162","*****","*****","null",
"0500000US54011","Cabell County, West Virginia","93328","*****","*****","null",
"0500000US54013","Calhoun County, West Virginia","7185","*****","*****","null",
"0500000US54015","Clay County, West Virginia","8599","*****","*****","null",
"0500000US54017","Doddridge County, West Virginia","8499","*****","*****","null",
"0500000US54019","Fayette County, West Virginia","43087","*****","*****","null",
"0500000US54021","Gilmer County, West Virginia","7970","*****","*****","null",
"0500000US54023","Grant County, West Virginia","11565","*****","*****","null",
"0500000US54025","Greenbrier County, West Virginia","34893","*****","*****","null",
"0500000US54027","Hampshire County, West Virginia","23304","*****","*****","null",
"0500000US54029","Hancock County, West Virginia","29118","*****","*****","null",
"0500000US54031","Hardy County, West Virginia","13789","*****","*****","null",
"0500000US54033","Harrison County, West Virginia","67620","*****","*****","null",
"0500000US54035","Jackson County, West Virginia","28793","*****","*****","null",
"0500000US54037","Jefferson County, West Virginia","56922","*****","*****","null",
"0500000US54039","Kanawha County, West Virginia","181014","*****","*****","null",
"0500000US54041","Lewis County, West Virginia","16024","*****","*****","null",
"0500000US54043","Lincoln County, West Virginia","20617","*****","*****","null",
"0500000US54045","Logan County, West Virginia","32593","*****","*****","null",
"0500000US54047","McDowell County, West Virginia","18083","*****","*****","null",
"0500000US54049","Marion County, West Virginia","56233","*****","*****","null",
"0500000US54051","Marshall County, West Virginia","30900","*****","*****","null",
"0500000US54053","Mason County, West Virginia","26700","*****","*****","null",
"0500000US54055","Mercer County, West Virginia","59370","*****","*****","null",
"0500000US54057","Mineral County, West Virginia","27047","*****","*****","null",
"0500000US54059","Mingo County, West Virginia","23808","*****","*****","null",
"0500000US54061","Monongalia County, West Virginia","106196","*****","*****","null",
"0500000US54063","Monroe County, West Virginia","13344","*****","*****","null",
"0500000US54065","Morgan County, West Virginia","17800","*****","*****","null",
"0500000US54067","Nicholas County, West Virginia","24857","*****","*****","null",
"0500000US54069","Ohio County, West Virginia","41875","*****","*****","null",
"0500000US54071","Pendleton County, West Virginia","6968","*****","*****","null",
"0500000US54073","Pleasants County, West Virginia","7457","*****","*****","null",
"0500000US54075","Pocahontas County, West Virginia","8382","*****","*****","null",
"0500000US54077","Preston County, West Virginia","33610","*****","*****","null",
"0500000US54079","Putnam County, West Virginia","56604","*****","*****","null",
"0500000US54081","Raleigh County, West Virginia","74452","*****","*****","null",
"0500000US54083","Randolph County, West Virginia","28763","*****","*****","null",
"0500000US54085","Ritchie County, West Virginia","9747","*****","*****","null",
"0500000US54087","Roane County, West Virginia","13831","*****","*****","null",
"0500000US54089","Summers County, West Virginia","12710","*****","*****","null",
"0500000US54091","Taylor County, West Virginia","16817","*****","*****","null",
"0500000US54093","Tucker County, West Virginia","6943","*****","*****","null",
"0500000US54095","Tyler County, West Virginia","8736","*****","*****","null",
"0500000US54097","Upshur County, West Virginia","24451","*****","*****","null",
"0500000US54099","Wayne County, West Virginia","39952","*****","*****","null",
"0500000US54101","Webster County, West Virginia","8289","*****","*****","null",
"0500000US54103","Wetzel County, West Virginia","15291","*****","*****","null",
"0500000US54105","Wirt County, West Virginia","5764","*****","*****","null",
"0500000US54107","Wood County, West Virginia","84387","*****","*****","null",
"0500000US54109","Wyoming County, West Virginia","20890","*****","*****","null",
"0500000US55001","Adams County, Wisconsin","20208","*****","*****","null",
"0500000US55003","Ashland County, Wisconsin","15524","*****","*****","null",
"0500000US55005","Barron County, Wisconsin","45182","*****","*****","null",
"0500000US55007","Bayfield County, Wisconsin","15088","*****","*****","null",
"0500000US55009","Brown County, Wisconsin","262559","*****","*****","null",
"0500000US55011","Buffalo County, Wisconsin","13087","*****","*****","null",
"0500000US55013","Burnett County, Wisconsin","15363","*****","*****","null",
"0500000US55015","Calumet County, Wisconsin","50005","*****","*****","null",
"0500000US55017","Chippewa County, Wisconsin","64175","*****","*****","null",
"0500000US55019","Clark County, Wisconsin","34668","*****","*****","null",
"0500000US55021","Columbia County, Wisconsin","57331","*****","*****","null",
"0500000US55023","Crawford County, Wisconsin","16155","*****","*****","null",
"0500000US55025","Dane County, Wisconsin","542459","*****","*****","null",
"0500000US55027","Dodge County, Wisconsin","87569","*****","*****","null",
"0500000US55029","Door County, Wisconsin","27621","*****","*****","null",
"0500000US55031","Douglas County, Wisconsin","43497","*****","*****","null",
"0500000US55033","Dunn County, Wisconsin","45029","*****","*****","null",
"0500000US55035","Eau Claire County, Wisconsin","104132","*****","*****","null",
"0500000US55037","Florence County, Wisconsin","4312","*****","*****","null",
"0500000US55039","Fond du Lac County, Wisconsin","102654","*****","*****","null",
"0500000US55041","Forest County, Wisconsin","9003","*****","*****","null",
"0500000US55043","Grant County, Wisconsin","51570","*****","*****","null",
"0500000US55045","Green County, Wisconsin","36790","*****","*****","null",
"0500000US55047","Green Lake County, Wisconsin","18807","*****","*****","null",
"0500000US55049","Iowa County, Wisconsin","23632","*****","*****","null",
